Year,AK Plant ID,Plant Name,Utility Name,Intertie Name,AEA Energy Region,Fuel Type,Prime Mover,Fuel Use,Fuel Unit,"Generation (PCE=gross, EIA=net)  MWh"
2017,209,Napaskiak,Napaskiak Electric Utility,Napaskiak_grid,Lower Yukon-Kuskokwim,DFO,IC,86121,gallons,1080
2017,210,Chefornak,Naterkaq Light Plant (City of Chefornak),Chefornak_grid,Lower Yukon-Kuskokwim,DFO,IC,126767,gallons,1550
2017,223,Nunam Iqua,Nunam Iqua Electric Company,Nunam Iqua_grid,Lower Yukon-Kuskokwim,DFO,IC,61752,gallons,784
2017,233,Kongiganak,Puvurnaq Power Company,Kongiganak_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,154
2017,233,Kongiganak,Puvurnaq Power Company,Kongiganak_grid,Lower Yukon-Kuskokwim,DFO,IC,5533,gallons,63
2017,259,Tuntutuliak,Tuntutuliak Community,Tuntutuliak_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,55
2017,259,Tuntutuliak,Tuntutuliak Community,Tuntutuliak_grid,Lower Yukon-Kuskokwim,DFO,IC,15376,gallons,155
2017,265,Newtok,Ungusraq Power Company,Newtok_grid,Lower Yukon-Kuskokwim,DFO,IC,38809,gallons,429
2017,3,Akiachak,Akiachak Native Community,Akiachak_grid,Lower Yukon-Kuskokwim,DFO,IC,132879,gallons,1945
2017,4,Akiak,Akiak City Council,Akiak_grid,Lower Yukon-Kuskokwim,DFO,IC,91580,gallons,1203
2017,45,Alakanuk,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,JF,IC,9324,gallons,56
2017,47,Bethel,Alaska Village Electric Cooperative,Bethel_grid,Lower Yukon-Kuskokwim,WND,WT,NA,NA,0
2017,47,Bethel,Alaska Village Electric Cooperative,Bethel_grid,Lower Yukon-Kuskokwim,DFO,IC,3020258,gallons,42044
2017,49,Chevak,Alaska Village Electric Cooperative,Chevak_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,599
2017,49,Chevak,Alaska Village Electric Cooperative,Chevak_grid,Lower Yukon-Kuskokwim,DFO,IC,153974,gallons,2007
2017,51,Emmonak,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,379
2017,51,Emmonak,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,DFO,IC,375099,gallons,5344
2017,53,Hooper Bay,Alaska Village Electric Cooperative,Hooper Bay_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,466
2017,53,Hooper Bay,Alaska Village Electric Cooperative,Hooper Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,210428,gallons,3001
2017,54,Kasigluk,Alaska Village Electric Cooperative,Kasigluk_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,380
2017,54,Kasigluk,Alaska Village Electric Cooperative,Kasigluk_grid,Lower Yukon-Kuskokwim,DFO,IC,198603,gallons,2699
2017,57,Kotlik,Alaska Village Electric Cooperative,Kotlik_grid,Lower Yukon-Kuskokwim,DFO,IC,138990,gallons,1942
2017,59,Marshall,Alaska Village Electric Cooperative,Marshall_grid,Lower Yukon-Kuskokwim,DFO,IC,113035,gallons,1471
2017,65,Pilot Station,Alaska Village Electric Cooperative,Pilot Station_grid,Lower Yukon-Kuskokwim,DFO,IC,152064,gallons,2018
2017,66,Quinhagak,Alaska Village Electric Cooperative,Quinhagak_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,539
2017,66,Quinhagak,Alaska Village Electric Cooperative,Quinhagak_grid,Lower Yukon-Kuskokwim,DFO,IC,131596,gallons,1742
2017,67,Saint Mary's,Alaska Village Electric Cooperative,Saint Mary's_grid,Lower Yukon-Kuskokwim,WND,WT,NA,NA,0
2017,67,Saint Mary's,Alaska Village Electric Cooperative,Saint Mary's_grid,Lower Yukon-Kuskokwim,DFO,IC,222329,gallons,3046
2017,69,Scammon Bay,Alaska Village Electric Cooperative,Scammon Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,117953,gallons,1688
2017,76,Toksook Bay,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,798
2017,76,Toksook Bay,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,242283,gallons,2843
2017,77,Kalskag,Alaska Village Electric Cooperative,Upper Kalskag_grid,Lower Yukon-Kuskokwim,DFO,IC,111910,gallons,1555
2017,80,Eek,Alaska Village Electric Cooperative,Eek_grid,Lower Yukon-Kuskokwim,DFO,IC,64072,gallons,924
2017,82,Goodnews Bay,Alaska Village Electric Cooperative,Goodnews Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,54055,gallons,723
2017,87,Mekoryuk,Alaska Village Electric Cooperative,Mekoryuk_grid,Lower Yukon-Kuskokwim,WND,WT,0,NA,145
2017,87,Mekoryuk,Alaska Village Electric Cooperative,Mekoryuk_grid,Lower Yukon-Kuskokwim,DFO,IC,57258,gallons,787
2017,93,Russian Mission,Alaska Village Electric Cooperative,Russian Mission_grid,Lower Yukon-Kuskokwim,DFO,IC,71227,gallons,995
2017,195,Lime Village,Lime Village Electric Utility,Lime Village_grid,Lower Yukon-Kuskokwim,SUN,PV,NA,NA,0
2017,231,Platinum,Platinum Commercial Company LLC.,Platinum_grid,Lower Yukon-Kuskokwim,DFO,IC,6028,gallons,63
2017,233,Kongiganak,Puvurnaq Power Company,Kongiganak_grid,Lower Yukon-Kuskokwim,WND,IC,NA,NA,0
2017,258,Tuluksak,Tuluksak Traditional,Tuluksak_grid,Lower Yukon-Kuskokwim,DFO,IC,48449,gallons,540
2017,45,Alakanuk,Alaska Village Electric Cooperative,Emmonak_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2017,60,Mountain Village,Alaska Village Electric Cooperative,Mountain Village_grid,Lower Yukon-Kuskokwim,DFO,IC,186505,gallons,2750
2017,64,Nunapitchuk,Alaska Village Electric Cooperative,Kasigluk_grid,Lower Yukon-Kuskokwim,DFO,IC,9198,gallons,46
2017,89,Nightmute,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2017,97,Tununak,Alaska Village Electric Cooperative,Toksook Bay_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2017,99,Lower Kalskag,Alaska Village Electric Cooperative,Upper Kalskag_grid,Lower Yukon-Kuskokwim,DFO,IC,NA,gallons,0
2017,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,DFO,GT,84,gallons,1
2017,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NG,GT,769734,MCF,49164
2017,216,Anaktuvuk Pass,North Slope Borough Power & Light,Anaktuvuk Pass_grid,North Slope,DFO,IC,323480,gallons,4244
2017,217,Atqasuk,North Slope Borough Power & Light,Atqasuk_grid,North Slope,DFO,IC,256451,gallons,3402
2017,218,Kaktovik,North Slope Borough Power & Light,Kaktovik_grid,North Slope,DFO,IC,363610,gallons,4735
2017,219,Nuiqsut,North Slope Borough Power & Light,Nuiqsut_grid,North Slope,DFO,IC,53046,gallons,561
2017,219,Nuiqsut,North Slope Borough Power & Light,Nuiqsut_grid,North Slope,NG,IC,81871,MCF,6226
2017,220,Point Hope,North Slope Borough Power & Light,Point Hope_grid,North Slope,DFO,IC,503754,gallons,6814
2017,221,Point Lay,North Slope Borough Power & Light,Point Lay_grid,North Slope,DFO,IC,254147,gallons,3419
2017,222,Wainwright,North Slope Borough Power & Light,Wainwright_grid,North Slope,DFO,IC,543209,gallons,7390
2017,254,TNSG North Plant,TDX North Slope Generating Co,Deadhorse_grid,North Slope,NG,GT,849938,MCF,65312
2017,255,TNSG South Plant,TDX North Slope Generating Co,Deadhorse_grid,North Slope,NG,IC,796,MCF,595
2017,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,DFO,IC,NA,gallons,0
2017,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NG,NA,NA,MCF,0
2017,110,Barrow,Barrow Utilities & Electric Cooperative Inc.,Utqiagvik_grid,North Slope,NG,IC,0,MCF,0
2017,219,Nuiqsut,North Slope Borough Power & Light,Nuiqsut_grid,North Slope,NG,NA,NA,MCF,0
2017,219,Nuiqsut,North Slope Borough Power & Light,Nuiqsut_grid,North Slope,NG,OT,NA,MCF,0
2017,254,TNSG North Plant,TDX North Slope Generating Co,Deadhorse_grid,North Slope,DFO,IC,0,gallons,0
2017,254,TNSG North Plant,TDX North Slope Generating Co,Deadhorse_grid,North Slope,NG,IC,NA,MCF,0
2017,113,Buckland,"Buckland, City of",Buckland_grid,Northwest Arctic,WND,WT,0,NA,57
2017,113,Buckland,"Buckland, City of",Buckland_grid,Northwest Arctic,DFO,IC,132244,gallons,1676
2017,169,Deering,Ipnatchiaq Electric Company,Deering_grid,Northwest Arctic,WND,WT,0,NA,36
2017,169,Deering,Ipnatchiaq Electric Company,Deering_grid,Northwest Arctic,DFO,IC,48628,gallons,627
2017,189,Kotzebue,Kotzebue Electric Association,Kotzebue_grid,Northwest Arctic,WND,WT,0,NA,4016
2017,189,Kotzebue,Kotzebue Electric Association,Kotzebue_grid,Northwest Arctic,DFO,IC,1230646,gallons,17820
2017,46,Ambler,Alaska Village Electric Cooperative,Ambler_grid,Northwest Arctic,DFO,IC,95204,gallons,1302
2017,55,Kiana,Alaska Village Electric Cooperative,Kiana_grid,Northwest Arctic,DFO,IC,114124,gallons,1616
2017,56,Kivalina,Alaska Village Electric Cooperative,Kivalina_grid,Northwest Arctic,DFO,IC,93374,gallons,1326
2017,62,Noatak,Alaska Village Electric Cooperative,Noatak_grid,Northwest Arctic,DFO,IC,134043,gallons,1861
2017,63,Noorvik,Alaska Village Electric Cooperative,Noorvik_grid,Northwest Arctic,DFO,IC,137604,gallons,1933
2017,70,Selawik,Alaska Village Electric Cooperative,Selawik_grid,Northwest Arctic,DFO,IC,202762,gallons,2840
2017,72,Shungnak,Alaska Village Electric Cooperative,Shungnak_grid,Northwest Arctic,DFO,IC,118361,gallons,1616
2017,63,Noorvik,Alaska Village Electric Cooperative,Noorvik_grid,Northwest Arctic,SUN,PV,0,NA,16
2017,70,Selawik,Alaska Village Electric Cooperative,Selawik_grid,Northwest Arctic,WND,WT,0,NA,15
2017,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,IC,6762,gallons,0
2017,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,GT,966,gallons,10
2017,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,GT,659634,MCF,50839
2017,102,Eklutna Hydro Project,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,WAT,HY,0,NA,119240
2017,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,CA,0,MCF,167915
2017,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,CT,7147956,MCF,633649
2017,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,GT,43703,MCF,2197
2017,109,Aurora Energy LLC Chena,Aurora Energy LLC,Railbelt_grid,Railbelt,SUB,ST,152073,tons,180906
2017,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,1873403,MCF,113992
2017,121,Cooper Lake,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,WAT,HY,0,NA,25713
2017,123,Southcentral Power Project,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CA,0,MCF,183612
2017,123,Southcentral Power Project,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CT,6725051,MCF,679306
2017,136,Fort Greely Power Plant,Doyon Utilities - Fort Greely,Railbelt_grid,Railbelt,DFO,IC,4242,gallons,57
2017,137,Utility Plants Section,Doyon Utilities - Ft. Wainwright,Railbelt_grid,Railbelt,SUB,ST,52435,tons,106212
2017,138,JBER Landfill Gas Power Plant,"Doyon Utilities, LLC",Railbelt_grid,Railbelt,LFG,IC,787633,MCF,42185
2017,138,JBER Landfill Gas Power Plant,"Doyon Utilities, LLC",Railbelt_grid,Railbelt,NG,IC,18112,MCF,1845
2017,14,Delta Wind Farm,Alaska Environmental Power,Railbelt_grid,Railbelt,WND,WT,0,NA,2607
2017,142,Fire Island Wind,Fire Island Wind LLC,Railbelt_grid,Railbelt,WND,WT,0,NA,47715
2017,147,Delta Power,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,57960,gallons,223
2017,148,Eva Creek Wind,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WND,WT,0,NA,61514
2017,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,IC,588,gallons,121
2017,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,1161300,gallons,6781
2017,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,ST,34650,gallons,300
2017,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WC,ST,75807,tons,67059
2017,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,LIG,ST,97529,tons,97710
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,11199804,gallons,118821
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,CA,0,gallons,2545
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,CT,1099392,gallons,14128
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WO,CA,0,gallons,48783
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,WO,CT,23464056,gallons,263490
2017,155,Bernice Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,2953,MCF,250
2017,156,Bradley Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,WAT,HY,0,NA,387059
2017,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,CA,294470,MCF,171364
2017,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,CT,3706772,MCF,281367
2017,158,Seldovia,Homer Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,1470,gallons,15
2017,159,Soldotna,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,259399,MCF,18166
2017,197,Eklutna Generation Station,Matanuska Electric Assn Inc,Railbelt_grid,Railbelt,NG,IC,6515550,MCF,748674
2017,239,Seward,City of Seward - (AK),Railbelt_grid,Railbelt,DFO,IC,8736,gallons,85
2017,257,Tesoro Kenai Cogeneration Plant,Tesoro Alaska Company LLC,Railbelt_grid,Railbelt,NG,GT,260609,MCF,62324
2017,267,University of Alaska Fairbanks,University of Alaska,Railbelt_grid,Railbelt,DFO,IC,0,gallons,0
2017,267,University of Alaska Fairbanks,University of Alaska,Railbelt_grid,Railbelt,DFO,ST,220584,gallons,4837
2017,267,University of Alaska Fairbanks,University of Alaska,Railbelt_grid,Railbelt,NG,ST,3443,MCF,555
2017,267,University of Alaska Fairbanks,University of Alaska,Railbelt_grid,Railbelt,SUB,ST,14827,tons,37048
2017,268,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,Railbelt_grid,Railbelt,DFO,IC,2310,gallons,67
2017,268,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,Railbelt_grid,Railbelt,SUB,ST,21396,tons,66772
2017,1,Agrium Kenai Nitrogen Operations,Agrium US Inc,Railbelt_grid,Railbelt,NG,IC,NA,MCF,0
2017,1,Agrium Kenai Nitrogen Operations,Agrium US Inc,Railbelt_grid,Railbelt,NG,GT,NA,MCF,0
2017,101,Anchorage 1,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,NA,NA,MCF,0
2017,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,IC,NA,gallons,0
2017,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,GT,NA,gallons,0
2017,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,CT,4704,gallons,52
2017,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,DFO,CA,0,gallons,11
2017,103,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,Railbelt_grid,Railbelt,NG,NA,NA,MCF,0
2017,109,Aurora Energy LLC Chena,Aurora Energy LLC,Railbelt_grid,Railbelt,DFO,ST,0,gallons,0
2017,109,Aurora Energy LLC Chena,Aurora Energy LLC,Railbelt_grid,Railbelt,WDS,ST,0,FALSE,0
2017,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CA,NA,MCF,0
2017,120,Beluga,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,CT,NA,MCF,0
2017,122,International,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,gallons,0
2017,122,International,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,2165,MCF,795
2017,122,International,Chugach Electric Assn Inc,Railbelt_grid,Railbelt,NG,NA,NA,MCF,0
2017,137,Utility Plants Section,Doyon Utilities - Ft. Wainwright,Railbelt_grid,Railbelt,BIT,ST,NA,FALSE,0
2017,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,NA,NA,FALSE,0
2017,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,IC,NA,FALSE,0
2017,149,Fairbanks,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,GT,0,FALSE,0
2017,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,IC,0,gallons,0
2017,150,Healy,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,SUB,ST,NA,tons,0
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,gallons,0
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,NA,NA,FALSE,0
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,RFO,GT,0,FALSE,0
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,JF,GT,0,gallons,0
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,JF,CT,0,gallons,0
2017,151,North Pole,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,JF,CA,NA,gallons,0
2017,155,Bernice Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,gallons,0
2017,155,Bernice Lake,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,IC,NA,MCF,0
2017,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,gallons,0
2017,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,NA,NA,MCF,0
2017,157,Nikiski Co-Generation,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,GT,NA,MCF,0
2017,159,Soldotna,Homer Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,NA,gallons,0
2017,159,Soldotna,Homer Electric Assn Inc,Railbelt_grid,Railbelt,NG,NA,NA,MCF,0
2017,197,Eklutna Generation Station,Matanuska Electric Assn Inc,Railbelt_grid,Railbelt,DFO,IC,0,gallons,0
2017,257,Tesoro Kenai Cogeneration Plant,Tesoro Alaska Company LLC,Railbelt_grid,Railbelt,DFO,GT,0,gallons,0
2017,257,Tesoro Kenai Cogeneration Plant,Tesoro Alaska Company LLC,Railbelt_grid,Railbelt,JF,GT,0,gallons,0
2017,257,Tesoro Kenai Cogeneration Plant,Tesoro Alaska Company LLC,Railbelt_grid,Railbelt,WO,GT,NA,gallons,0
2017,257,Tesoro Kenai Cogeneration Plant,Tesoro Alaska Company LLC,Railbelt_grid,Railbelt,NG,NA,NA,MCF,0
2017,257,Tesoro Kenai Cogeneration Plant,Tesoro Alaska Company LLC,Railbelt_grid,Railbelt,OG,GT,NA,FALSE,0
2017,267,University of Alaska Fairbanks,University of Alaska,Railbelt_grid,Railbelt,WDS,ST,0,FALSE,0
2017,268,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,Railbelt_grid,Railbelt,WO,NA,NA,gallons,0
2017,268,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,Railbelt_grid,Railbelt,WO,ST,NA,gallons,0
2017,268,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,Railbelt_grid,Railbelt,WDS,ST,NA,FALSE,0
2017,268,Eielson AFB Central Heat & Power Plant,U S Air Force-Eielson AFB,Railbelt_grid,Railbelt,WDS,NA,NA,FALSE,0
2017,279,Chena 6,Golden Valley Elec Assn Inc,Railbelt_grid,Railbelt,DFO,GT,NA,gallons,0
2017,10,Lake Dorothy Hydroelectric Project,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,0,NA,77150
2017,11,Lemon Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,IC,12768,gallons,442
2017,11,Lemon Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,GT,22806,gallons,463
2017,12,Salmon Creek 1,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,0,NA,27363
2017,13,Snettisham,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,0,NA,302474
2017,140,Elfin Cove,Elfin Cove Utility Commission,Elfin Cove_grid,Southeast,DFO,IC,27471,gallons,335
2017,15,Black Bear Lake,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,WAT,HY,0,NA,19221
2017,16,Goat Lake Hydro,Alaska Power & Telephone Company,UpperLynnCanal_grid,Southeast,WAT,HY,0,NA,15606
2017,163,Angoon,Inside Passage Electric,Angoon_grid,Southeast,DFO,IC,123512,gallons,1799
2017,164,Hoonah,Inside Passage Electric,Hoonah_grid,Southeast,WAT,HY,0,NA,1417
2017,164,Hoonah,Inside Passage Electric,Hoonah_grid,Southeast,DFO,IC,220421,gallons,3204
2017,165,Kake,Inside Passage Electric,Kake_grid,Southeast,DFO,IC,170019,gallons,2235
2017,166,Chilkat Valley,Inside Passage Electric,UpperLynnCanal_grid,Southeast,WAT,HY,0,NA,1003
2017,17,Kasidaya Creek Hydro,Alaska Power & Telephone Company,UpperLynnCanal_grid,Southeast,WAT,HY,0,NA,9870
2017,171,Beaver Falls,Ketchikan Public Utilities,SEAPA_grid,Southeast,WAT,HY,0,NA,39437
2017,172,Ketchikan,Ketchikan Public Utilities,SEAPA_grid,Southeast,WAT,HY,0,NA,20778
2017,173,S W Bailey,Ketchikan Public Utilities,SEAPA_grid,Southeast,DFO,IC,342048,gallons,3307
2017,174,Silvis,Ketchikan Public Utilities,SEAPA_grid,Southeast,WAT,HY,0,NA,10110
2017,175,Swan Lake,Southeast Alaska Power Agency,SEAPA_grid,Southeast,WAT,HY,0,NA,70514
2017,176,Whitman,Ketchikan Public Utilities,SEAPA_grid,Southeast,WAT,HY,0,NA,9373
2017,18,South Fork,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,WAT,HY,0,NA,5762
2017,199,Centennial,Metlakatla Power & Light,Metlakatla_grid,Southeast,DFO,IC,294840,gallons,3568
2017,20,Craig,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,113988,gallons,1509
2017,200,Chester Lake,Metlakatla Power & Light,Metlakatla_grid,Southeast,WAT,HY,0,NA,3839
2017,201,Purple Lake,Metlakatla Power & Light,Metlakatla_grid,Southeast,WAT,HY,0,NA,16932
2017,21,False Island,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,107814,gallons,1553
2017,22,Haines,Alaska Power & Telephone Company,UpperLynnCanal_grid,Southeast,DFO,IC,21909,gallons,277
2017,228,Pelican,Pelican Utility,Pelican_grid,Southeast,WAT,HY,0,NA,1898
2017,228,Pelican,Pelican Utility,Pelican_grid,Southeast,DFO,IC,294,gallons,4
2017,229,Blind Slough,Petersburg Borough - (AK),SEAPA_grid,Southeast,WAT,HY,0,NA,11726
2017,229,Blind Slough,Petersburg Borough - (AK),SEAPA_grid,Southeast,DFO,IC,72912,gallons,951
2017,23,Hydaburg,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,1680,gallons,5
2017,24,Klawock Power Generation Station,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,3738,gallons,35
2017,240,Blue Lake Hydro,"Sitka, City & Borough of",Sitka_grid,Southeast,WAT,HY,0,NA,59004
2017,241,Green Lake,"Sitka, City & Borough of",Sitka_grid,Southeast,WAT,HY,0,NA,54587
2017,242,Jarvis Street,"Sitka, City & Borough of",Sitka_grid,Southeast,DFO,IC,42588,gallons,545
2017,244,Tyee Lake Hydroelectric Facility,Southeast Alaska Power Agency,SEAPA_grid,Southeast,WAT,HY,0,NA,111574
2017,256,Tenakee Springs,"Tenakee Springs, City of",Tenakee Springs_grid,Southeast,DFO,IC,32235,gallons,414
2017,26,Skagway,Alaska Power & Telephone Company,UpperLynnCanal_grid,Southeast,WAT,HY,0,NA,2033
2017,26,Skagway,Alaska Power & Telephone Company,UpperLynnCanal_grid,Southeast,DFO,IC,53671,gallons,784
2017,273,Wrangell,"Wrangell, City of",SEAPA_grid,Southeast,DFO,IC,83034,gallons,902
2017,28,Thorne Bay Plant,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,10248,gallons,66
2017,35,Gustavus,Alaska Power & Telephone Company,Gustavus_grid,Southeast,WAT,HY,0,NA,2207
2017,35,Gustavus,Alaska Power & Telephone Company,Gustavus_grid,Southeast,DFO,IC,14873,gallons,190
2017,40,Whale Pass,Alaska Power & Telephone Company,Whale_Pass_grid,Southeast,DFO,IC,28506,gallons,364
2017,6,Annex Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,0,NA,19151
2017,7,Auke Bay,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,IC,1260,gallons,22
2017,7,Auke Bay,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,GT,17682,gallons,164
2017,78,Yakutat,Alaska Village Electric Cooperative,Yakutat_grid,Southeast,DFO,IC,238850,gallons,3591
2017,8,Gold Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,WAT,HY,0,NA,4543
2017,8,Gold Creek,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,IC,2814,gallons,15
2017,9,Industrial Plant,Alaska Electric Light & Power Company,Juneau_grid,Southeast,DFO,GT,35490,gallons,84
2017,166,Chilkat Valley,Inside Passage Electric,UpperLynnCanal_grid,Southeast,DFO,IC,NA,gallons,0
2017,167,Klukwan,Inside Passage Electric,UpperLynnCanal_grid,Southeast,WAT,HY,NA,NA,0
2017,19,Viking,Alaska Power & Telephone Company,Prince of Wales Is._grid,Southeast,DFO,IC,0,gallons,6
2017,22,Haines,Alaska Power & Telephone Company,UpperLynnCanal_grid,Southeast,WAT,HY,NA,NA,0
2017,278,Klawock,"Inside Passage Elec Coop, Inc",Prince of Wales Is._grid,Southeast,DFO,IC,NA,gallons,0
2017,280,Blue Lake Fish Valve,Sitka City of & Borough of,Sitka_grid,Southeast,WAT,HY,NA,NA,0
