Year,AEA Sales Reporting ID,Residential Price kWh (2021 dollars),Commercial Price kWh (2021 dollars),Industrial Price kWh (2021 dollars),AK CPI,PCE ID,RCA CPCN,Utility Name,Reporting Name,Intertie Name,AEA Energy Region,ACEP Energy Region
2015,SR-171,43.31879002307125,93.30125302459061,NA,284.336,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-114,25.46903395982206,68.33459983962635,NA,284.336,331460,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-131,25.755125555680497,74.18227273366719,NA,284.336,331520,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-160,25.883915930448474,76.73841757638849,NA,284.336,331620,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-22,25.93995449046194,77.8021670840133,NA,284.336,331260,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-69,25.683356873557933,72.59746293117999,NA,284.336,331340,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-74,25.49459540824936,68.93234447977039,NA,284.336,331350,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-78,25.61552072196263,71.27908207191491,NA,284.336,331370,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-85,25.71285085251252,73.26992565134206,NA,284.336,331380,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-108,29.934422373529834,94.21556637217938,NA,284.336,332200,264,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-148,35.72310730966169,96.13857380001126,NA,284.336,332520,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-33,32.92707810477743,76.13477414045356,NA,284.336,331830,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-45,28.30242220471545,83.76290023071294,NA,284.336,331900,256,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-65,43.21851049462608,79.04386359799673,NA,284.336,331990,274,"Galena, City of",Galena,Galena_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-30,NA,NA,NA,NA,331810,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-129,35.61103018963479,76.39333802262114,NA,284.336,331180,2,Alaska Power & Telephone Company,"Northway, Northway Village, Northway Junction",Northway_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-17,36.84191224466823,105.29448800011252,NA,284.336,331050,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-175,30.10352118620223,52.22007287153226,NA,284.336,331200,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-178,27.3104413792133,49.426993064543346,NA,284.336,331220,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-29,36.58334836250067,97.43925827190361,NA,284.336,331060,2,Alaska Power & Telephone Company,"Bettles, Evansville",Bettles_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-55,27.31240764447694,49.42895932980698,NA,284.336,331100,2,Alaska Power & Telephone Company,"Dot Lake, Dot Lake Village",Tok_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-56,36.13602301502445,83.62526166225872,NA,284.336,331110,2,Alaska Power & Telephone Company,"Eagle, Eagle Village",Eagle_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-72,170.80553092116287,266.2716420010129,NA,284.336,331130,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-186,56.219456417759275,109.32434865792582,NA,284.336,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-64,29.336677733385812,77.79528515559053,NA,284.336,332020,63,Gwitchyaa Zhee Utilities Company,Fort Yukon,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-168,51.96839091778741,126.23422992515894,NA,284.336,332570,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-170,51.7825788503742,120.57138596589948,NA,284.336,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2015,SR-101,56.626294575943334,112.07712002701028,NA,284.336,332140,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,Rural Remote
2016,SR-89,32.46134429299057,34.012701395531174,NA,295.87300000000005,332070,289,"King Cove, City of",King Cove,King Cove_grid,Aleutians,Rural Remote
2016,SR-156,26.65178593518164,53.51709605134635,NA,295.87300000000005,332540,749,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,Rural Remote
2016,SR-125,18.417877805680142,85.03175348882795,NA,295.87300000000005,332740,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,Rural Remote
2016,SR-24,35.77947227357682,79.92984827949829,NA,295.87300000000005,331750,291,"Atka, City of",Atka,Atka_grid,Aleutians,Rural Remote
2016,SR-15,18.417877805680142,54.391978315020296,NA,295.87300000000005,331040,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,Rural Remote
2016,SR-120,24.6365333774964,95.23556390748732,NA,295.87300000000005,332320,340,Nelson Lagoon Electrical Coop,Nelson Lagoon,Nelson Lagoon_grid,Aleutians,Rural Remote
2016,SR-185,27.398175771361355,40.186951496081086,NA,295.87300000000005,332860,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,Rural Remote
2016,SR-152,43.346353536821546,113.37567131843727,NA,295.87300000000005,332550,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,Rural Remote
2016,SR-155,18.795796710074928,46.767464418855376,NA,295.87300000000005,332560,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,Rural Remote
2016,SR-48,23.84970621854647,78.64870319359994,NA,295.87300000000005,331980,88,G & K Inc,Cold Bay,Cold Bay_grid,Aleutians,Rural Remote
2016,SR-11,63.32598121491314,138.69812750741028,NA,295.87300000000005,331005,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,Rural Remote
2016,SR-63,33.04144981123657,51.278871340068186,NA,295.87300000000005,331970,442,"False Pass, City of",False Pass,False Pass_grid,Aleutians,Rural Remote
2016,SR-184,24.366321360854155,46.35553281306506,NA,295.87300000000005,332850,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,Rural Remote
2016,SR-190,38.87651769509215,66.98612580397668,NA,295.87300000000005,332890,409,"White Mountain, City of",White Mountain,WhiteMountain_grid,Bering Straits,Rural Remote
2016,SR-100,24.718730739202275,60.54071888952353,NA,295.87300000000005,331420,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,Rural Remote
2016,SR-154,24.624251013103585,58.58593335654149,NA,295.87300000000005,331670,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,Rural Remote
2016,SR-157,25.621012123444853,58.28832221933056,NA,295.87300000000005,331590,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,Rural Remote
2016,SR-161,26.940893897043654,51.32800079763952,NA,295.87300000000005,331630,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,Rural Remote
2016,SR-162,24.92564133935843,64.65058697481689,NA,295.87300000000005,331640,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,Rural Remote
2016,SR-167,24.624251013103585,58.58593335654149,NA,295.87300000000005,331680,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,Rural Remote
2016,SR-188,24.934144514707317,64.78663778039899,NA,295.87300000000005,331730,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,Rural Remote
2016,SR-31,25.071140117550428,67.50009551395361,NA,295.87300000000005,331270,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,Rural Remote
2016,SR-61,24.814155262561957,62.43787178958539,NA,295.87300000000005,331300,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,Rural Remote
2016,SR-66,26.358898784275677,58.0681844575206,NA,295.87300000000005,331320,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,Rural Remote
2016,SR-54,47.66313222227103,73.69418635698423,NA,295.87300000000005,331930,383,Diomede Joint Utilities,Diomede,Diomede_grid,Bering Straits,Rural Remote
2016,SR-173,25.313953013624076,72.39697971764912,NA,295.87300000000005,331685,61,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,Rural Remote
2016,SR-127,26.673516272184337,40.786897756807804,NA,295.87300000000005,332340,150,Nome Joint Utility Systems,Nome,Nome_grid,Bering Straits,Rural Remote
2016,SR-67,20.396283270186867,44.216511814190525,NA,295.87300000000005,332000,373,Golovin Power Utilities,Golovin,Golovin_grid,Bering Straits,Rural Remote
2016,SR-109,34.74964325910105,62.35661922514049,NA,295.87300000000005,332210,321,Manokotak Power Company,Manokotak,Manokotak_grid,Bristol Bay,Rural Remote
2016,SR-183,49.91269450068103,75.64991668722728,NA,295.87300000000005,332730,729,Twin Hills Village Council,Twin Hills,Twin Hills_grid,Bristol Bay,Rural Remote
2016,SR-145,23.879750771445856,60.21287423996106,NA,295.87300000000005,332590,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,Rural Remote
2016,SR-138,76.36985220009936,107.70688775251541,NA,295.87300000000005,332470,659,Native Village of Perryville,Perryville,Perryville_grid,Bristol Bay,Rural Remote
2016,SR-39,30.52073071892331,66.36728359803021,NA,295.87300000000005,331870,658,Chignik Lagoon Power Utility,Chignik Lagoon,Chignik Lagoon_grid,Bristol Bay,Rural Remote
2016,SR-80,37.458377006350695,91.79650187749472,NA,295.87300000000005,332040,681,Igiugig Electric Company,Igiugig,Igiugig_grid,Bristol Bay,Rural Remote
2016,SR-58,44.26847566354481,80.30776718389308,NA,295.87300000000005,331940,320,Egegik Light & Power Co,Egegik,Egegik_grid,Bristol Bay,Rural Remote
2016,SR-121,25.114600791555837,68.34285467075397,NA,295.87300000000005,331480,169,Alaska Village Electric Cooperative,New Stuyahok,New_Stuyahok_grid,Bristol Bay,Rural Remote
2016,SR-177,24.714006752897358,60.422619231900164,NA,295.87300000000005,331690,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,Rural Remote
2016,SR-38,18.701316983976234,47.627229926353536,NA,295.87300000000005,331860,297,"Chignik, City of",Chignik,Chignik_grid,Bristol Bay,Rural Remote
2016,SR-146,29.205572931629437,73.69418635698425,NA,295.87300000000005,332500,399,Port Heiden Utilities,Port Heiden,Port Heiden_grid,Bristol Bay,Rural Remote
2016,SR-105,49.03970183152905,96.36932062067164,NA,295.87300000000005,332180,330,Levelock Electrical Coop,Levelock,Levelock_grid,Bristol Bay,Rural Remote
2016,SR-40,42.69160903495756,96.36932062067164,NA,295.87300000000005,331880,437,Chignik Lake Electric Utility,Chignik Lake,Chignik Lake_grid,Bristol Bay,Rural Remote
2016,SR-46,66.93321715736143,100.51698059640451,NA,295.87300000000005,331910,360,"Clark's Point, City of",Clark's Point,Clark's Point_grid,Bristol Bay,Rural Remote
2016,SR-139,29.936846011633367,68.02540279106235,NA,295.87300000000005,332480,425,Pilot Point Electric Utility,Pilot Point,Pilot Point_grid,Bristol Bay,Rural Remote
2016,SR-81,28.49697498588922,64.28400563755395,NA,295.87300000000005,332050,280,"I-N-N Electric Coop, Inc","Iliamna, Newhalen, Nondalton",Newhalen_grid,Bristol Bay,Rural Remote
2016,SR-136,58.192897695970885,100.33746911681702,NA,295.87300000000005,332450,662,Pedro Bay Village Council,Pedro Bay,Pedro Bay_grid,Bristol Bay,Rural Remote
2016,SR-95,37.84479908609436,102.03810418659357,NA,295.87300000000005,332100,660,Kokhanok Village Council,Kokhanok,Kokhanok_grid,Bristol Bay,Rural Remote
2016,SR-59,25.565269085046616,77.38456445839938,NA,295.87300000000005,331950,688,Alaska Village Electric Cooperative,Ekwok,New_Stuyahok_grid,Bristol Bay,Rural Remote
2016,SR-96,26.66595789409645,56.687835659218635,NA,295.87300000000005,332110,661,New Koliganek Village Council,Koliganek,Koliganek_grid,Bristol Bay,Rural Remote
2016,SR-116,20.32447867835186,55.506839082984925,NA,295.87300000000005,332280,22,Naknek Electric Association,"Naknek, South Naknek, King Salmon",Naknek_grid,Bristol Bay,Rural Remote
2016,SR-53,27.198823549293106,48.521008135247214,NA,295.87300000000005,332430,45,Nushagak Electric Cooperative,"Dillingham, Aleknagik",Dillingham_grid,Bristol Bay,Rural Remote
2016,SR-172,52.04415712146766,104.3056176129623,NA,295.87300000000005,332610,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,Coastal
2016,SR-43,36.7913501400939,64.47485468427331,NA,295.87300000000005,331890,368,Chitina Electric Inc,Chitina,Chitina_grid,Copper River/Chugach,Coastal
2016,SR-49,30.50183477370357,39.59456361344225,NA,295.87300000000005,331920,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,Coastal
2016,SR-113,34.678783464527,62.78744677615056,NA,295.87300000000005,331160,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,Coastal
2016,SR-165,34.67878346452701,62.78744677615056,NA,295.87300000000005,331195,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,Coastal
2016,SR-42,34.678783464527,62.78744677615056,NA,295.87300000000005,331070,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,Coastal
2016,SR-36,33.26347716756852,75.39482142676079,NA,295.87300000000005,331850,686,Chenega Ira Council,Chenega Bay,Chenega_grid,Copper River/Chugach,Coastal
2016,SR-135,24.590238311708063,43.06291435852544,NA,295.87300000000005,332440,357,"Ouzinkie, City of",Ouzinkie,Ouzinkie_grid,Kodiak,Coastal
2016,SR-134,24.438125952689155,54.802965123549626,NA,295.87300000000005,331540,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,Coastal
2016,SR-104,45.73574580985759,46.48402524055928,NA,295.87300000000005,332170,353,Larsen Bay Utility Company,Larsen Bay,Larsen Bay_grid,Kodiak,Coastal
2016,SR-86,26.626276409134995,79.36296992290609,NA,295.87300000000005,331740,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,Coastal
2016,SR-12,44.75599105021413,90.70053705474982,NA,295.87300000000005,331010,449,"Akhiok, City of",Akhiok,Akhiok_grid,Kodiak,Coastal
2016,SR-106,105.55652918650902,195.7638820710236,NA,295.87300000000005,332190,570,Lime Village Electric Utility,Lime Village,Lime Village_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-118,53.74132793462059,79.36296992290609,NA,295.87300000000005,332300,625,Napaskiak Electric Utility,Napaskiak,Napaskiak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-181,41.79027244797599,73.69418635698425,NA,295.87300000000005,332720,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-90,23.21461349971102,33.383466419713855,NA,295.87300000000005,332080,446,Kipnuk Light Plant,Kipnuk,Kipnuk_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-107,24.900131813311788,64.0393031469583,NA,295.87300000000005,331430,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-110,24.53355047604884,56.79743214149313,NA,295.87300000000005,331440,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-112,26.93994909978267,63.788931872796766,NA,295.87300000000005,331450,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-115,24.780142561166436,61.70187472327653,NA,295.87300000000005,331470,169,Alaska Village Electric Cooperative,Mountain Village,Saint Mary's_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-123,26.308824529443378,59.69040135463521,NA,295.87300000000005,331490,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-133,25.721160633109474,58.88354449375238,NA,295.87300000000005,331530,169,Alaska Village Electric Cooperative,Nunapitchuk,Kasigluk_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-140,24.474973045867653,55.60320840360559,NA,295.87300000000005,331550,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-141,24.626140607625565,58.642621192200686,NA,295.87300000000005,331560,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-147,26.11325149641906,54.83036424411825,NA,295.87300000000005,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-151,24.380493319768956,53.67298759940919,NA,295.87300000000005,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-153,24.626140607625565,58.642621192200686,NA,295.87300000000005,331660,169,Alaska Village Electric Cooperative,"Saint Mary's, Andreafsky",Saint Mary's_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-158,24.696055604938596,60.04847951654932,NA,295.87300000000005,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-16,24.893045833854387,64.4030500924383,NA,295.87300000000005,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-16,24.893045833854387,63.51305107258857,NA,295.87300000000005,331240,169,Alaska Village Electric Cooperative,Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-179,26.308824529443378,59.69040135463521,NA,295.87300000000005,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-182,26.308824529443378,59.69040135463521,NA,295.87300000000005,331710,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-37,27.165755645158566,57.352028133692464,NA,295.87300000000005,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-57,24.72912350907315,60.70700320745725,NA,295.87300000000005,331290,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-62,25.60778496179104,58.13904425209463,NA,295.87300000000005,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-68,25.160895857344197,69.2914311207849,NA,295.87300000000005,331330,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-76,25.483071723340757,56.166307571153816,NA,295.87300000000005,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-84,24.900131813311788,64.0393031469583,NA,295.87300000000005,331720,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-87,25.721160633109474,58.88354449375238,NA,295.87300000000005,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-98,24.389941292378825,53.929027657136665,NA,295.87300000000005,332120,285,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-25,60.123118500167294,90.62117408482693,NA,295.87300000000005,331780,337,Atmautluak Tribal Utilities,Atmautluak,Atmautluak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-103,44.11447371000395,75.96169978335298,NA,295.87300000000005,332160,376,Kwigillingok Power Company,Kwigillingok,Kwigillingok_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-122,41.11946639267523,90.70053705474982,NA,295.87300000000005,332870,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-97,47.429767298807256,73.69418635698425,NA,295.87300000000005,332510,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-21,30.174934921402087,65.47350538913653,NA,295.87300000000005,331760,5,Aniak Light & Power,Aniak,Aniak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-149,48.62115664491183,122.53075677740107,NA,295.87300000000005,332250,343,Middle Kuskokwim Electric,Red Devil,Red Devil_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-166,48.62210144217281,122.53170157466205,NA,295.87300000000005,332260,343,Middle Kuskokwim Electric,Sleetmute,Sleetmute_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-169,49.941983215771614,123.85158334826087,NA,295.87300000000005,332270,343,Middle Kuskokwim Electric,Stony River,Stony River_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-44,48.54746245855485,122.53359116918404,NA,295.87300000000005,332230,343,Middle Kuskokwim Electric,Chuathbaluk,Chuathbaluk_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-51,48.6230462394338,122.53264637192302,NA,295.87300000000005,332240,343,Middle Kuskokwim Electric,Crooked Creek,Crooked Creek_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-28,22.155495770144615,37.81645516826474,NA,295.87300000000005,331800,43,Alaska Village Electric Cooperative,"Bethel, Oscarville",Bethel_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-132,22.201790835932986,47.99570085813844,NA,295.87300000000005,332420,408,Nunam Iqua Electric Company,Nunam Iqua,Nunam Iqua_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-117,43.9283486495895,93.86560787905618,NA,295.87300000000005,332290,319,Napakiak Ircinraq,Napakiak,Bethel_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-14,44.10880492643801,71.42667293061548,NA,295.87300000000005,331030,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-35,30.03416012951502,55.55407894603429,NA,295.87300000000005,332310,365,Naterkaq Light Plant (City of Chefornak),Chefornak,Chefornak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-102,31.14713130295767,58.95534908558737,NA,295.87300000000005,332150,281,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,Kwethluk,Kwethluk_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-13,35.664207007736415,68.59228114765455,NA,295.87300000000005,331020,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-180,67.15335491917138,108.8406444656998,NA,295.87300000000005,332710,664,Tuluksak Traditional,Tuluksak,Tuluksak_grid,Lower Yukon-Kuskokwim,Rural Remote
2016,SR-130,9.070053705474981,9.070053705474981,NA,295.87300000000005,332380,254,North Slope Borough Power & Light,Nuiqsut,Nuiqsut_grid,North Slope,Rural Remote
2016,SR-143,17.006350697765587,17.006350697765587,NA,295.87300000000005,332390,254,North Slope Borough Power & Light,Point Hope,Point Hope_grid,North Slope,Rural Remote
2016,SR-144,17.005405900504602,17.006350697765587,NA,295.87300000000005,332400,254,North Slope Borough Power & Light,Point Lay,Point Lay_grid,North Slope,Rural Remote
2016,SR-187,17.006350697765587,17.006350697765587,NA,295.87300000000005,332410,254,North Slope Borough Power & Light,Wainwright,Wainwright_grid,North Slope,Rural Remote
2016,SR-19,17.006350697765587,17.006350697765587,NA,295.87300000000005,332350,254,North Slope Borough Power & Light,Anaktuvuk Pass,Anaktuvuk Pass_grid,North Slope,Rural Remote
2016,SR-26,17.006350697765587,17.006350697765587,NA,295.87300000000005,332360,254,North Slope Borough Power & Light,Atqasuk,Atqasuk_grid,North Slope,Rural Remote
2016,SR-83,17.006350697765587,17.006350697765587,NA,295.87300000000005,332370,254,North Slope Borough Power & Light,Kaktovik,Kaktovik_grid,North Slope,Rural Remote
2016,SR-126,26.353230000709765,93.21747695801912,NA,295.87300000000005,331500,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,Rural Remote
2016,SR-128,25.091925657292144,67.93281265948562,NA,295.87300000000005,331510,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,Rural Remote
2016,SR-159,25.03429302437194,63.88719078793941,NA,295.87300000000005,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,Rural Remote
2016,SR-163,25.732498200241313,80.72914676229325,NA,295.87300000000005,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,Rural Remote
2016,SR-18,25.340407336931715,72.92417658927985,NA,295.87300000000005,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,Rural Remote
2016,SR-88,25.03618261889391,66.83779263400174,NA,295.87300000000005,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,Rural Remote
2016,SR-91,24.8047072899521,62.16293578663817,NA,295.87300000000005,331410,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,Rural Remote
2016,SR-99,22.349179208646945,45.816998374302486,NA,295.87300000000005,332130,17,Kotzebue Electric Association,Kotzebue,Kotzebue_grid,Northwest Arctic,Rural Remote
2016,SR-52,45.240672045100425,78.47863968662226,NA,295.87300000000005,332060,369,Ipnatchiaq Electric Company,Deering,Deering_grid,Northwest Arctic,Rural Remote
2016,SR-94,25.732498200241313,80.72914676229327,NA,295.87300000000005,332090,407,Alaska Village Electric Cooperative,Kobuk,Shungnak_grid,Northwest Arctic,Rural Remote
2016,SR-32,34.95655385925718,53.75140577207112,NA,295.87300000000005,331820,432,"Buckland, City of",Buckland,Buckland_grid,Northwest Arctic,Rural Remote
2016,SR-191,21.746398556137258,48.53423529690104,NA,295.87300000000005,332900,53,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,Coastal
2016,SR-137,27.552349506222416,53.72151582235987,NA,295.87300000000005,332460,24,Pelican Utility,Pelican,Pelican_grid,Southeast,Coastal
2016,SR-119,26.36834675688555,42.00001743991509,NA,295.87300000000005,331170,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,Coastal
2016,SR-164,26.5166799268605,29.128099556228506,NA,295.87300000000005,331190,2,Alaska Power & Telephone Company,Skagway,UpperLynnCanal_grid,Southeast,Coastal
