"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27
SR-41,332660,240,Inside Passage Electric,Chilkat Valley,Haines_grid,Southeast,378.816412275,715.11900000000003,216,0.529725,183.06024659999997,345.57599999999996,25,0.529725,24.962760900000006,47.124000000000009,17,0.529725,586.83941977500001,1107.819,256,0.529725,PCE,12,Chilkat Valley,Residential rate as reported to PCE
SR-75,332670,240,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,874.08899786666655,1649.432,388,0.52993333333333326,884.38666239999986,1668.864,60,0.52993333333333326,459.25824439999997,866.63400000000001,45,0.52993333333333326,2217.7339046666661,4184.93,489,0.52993333333333315,PCE,12,Hoonah,Residential rate as reported to PCE
SR-82,332680,240,Inside Passage Electric,Kake,Kake_grid,Southeast,508.86349750000005,960.15000000000009,251,0.52998333333333336,409.26319968333331,772.21899999999994,49,0.52998333333333336,140.86639010000002,265.79400000000004,24,0.52998333333333336,1058.9930872833334,1998.1629999999998,321,0.52998333333333336,PCE,12,Kake,Residential rate as reported to PCE
SR-93,332700,240,Inside Passage Electric,Klukwan,Haines_grid,Southeast,112.87232524999997,212.97,49,0.52999166666666653,45.792869975000002,86.40300000000002,7,0.52999166666666653,76.097793474999989,143.58300000000003,9,0.52999166666666653,234.76298869999997,442.95599999999996,65,0.52999166666666664,PCE,12,Klukwan,Residential rate as reported to PCE
SR-59,331950,688,Alaska Village Electric Cooperative,Ekwok,Ekwok_grid,Bristol Bay,131.39107502500005,212.54100000000003,63,0.61819166666666681,0,0,17,0,120.08002210000005,194.24400000000003,10,0.61819166666666681,251.47109712500009,406.78499999999997,90,0.61819166666666692,PCE,3,Ekwok,Residential rate as reported to PCE
SR-60,331960,701,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,71.620246350000002,119.38200000000002,53,0.59992499999999993,89.265840374999982,148.79499999999999,32,0.59992499999999993,6.8637419249999985,11.440999999999999,7,0.59992499999999993,167.74982864999998,279.61800000000005,92,0.59992499999999982,PCE,12,Elfin Cove,Residential rate as reported to PCE
SR-77,332030,332,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,132.07348999999996,186.01899999999998,45,0.70999999999999985,85.256799999999998,120.08,13,0.71,57.708799999999997,81.28,5,0.71,275.03908999999999,388.32200000000006,64,0.70827583809312877,PCE,12,Hughes,Residential rate as reported to PCE
SR-150,332530,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,176.28150000000002,235.04200000000003,150,0.75,234.93674999999996,313.24899999999997,33,0.75,71.085000000000008,94.78,20,0.75000000000000011,482.30325000000005,643.07100000000003,192,0.75,PCE,12,Ruby,Residential rate as reported to PCE
SR-111,332220,44,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,382.10981481666659,511.178,187,0.74750833333333322,560.85625000833329,750.30100000000004,61,0.74750833333333322,544.32360819999985,728.18399999999997,50,0.74750833333333311,1487.2896730249997,1994.1709999999998,290,0.74581852460245379,PCE,12,McGrath,Residential rate as reported to PCE
SR-27,331790,420,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,68.447699999999998,76.052999999999983,34,0.90000000000000013,96.168600000000026,106.854,7,0.90000000000000024,60.082200000000014,66.757999999999996,8,0.90000000000000024,224.69850000000002,254.70500000000001,50,0.8821911623250428,PCE,12,Beaver,Residential rate as reported to PCE
SR-23,331770,747,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,173.77200000000002,173.77200000000002,79,1,129.26999999999998,129.26999999999998,5,1,48.228000000000002,48.228000000000002,8,1,351.27,371.803,97,0.94477451768813048,PCE,12,Arctic Village,Residential rate as reported to PCE
SR-34,331840,682,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,50.89244999999999,53.570999999999998,45,0.94999999999999984,42.552399999999999,44.792000000000009,6,0.94999999999999973,74.156049999999979,78.058999999999997,13,0.94999999999999973,167.60089999999997,176.42200000000003,64,0.94999999999999962,PCE,12,Chalkyitsik,Residential rate as reported to PCE
SR-124,332330,416,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,129.45150000000001,143.83499999999998,40,0.90000000000000024,114.13260000000004,126.81400000000001,7,0.90000000000000024,60.830100000000016,67.588999999999999,10,0.90000000000000024,304.41420000000005,363.76400000000001,58,0.8368453172936301,PCE,12,Nikolai,Residential rate as reported to PCE
SR-171,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,202.67640475833332,331.12099999999998,105,0.6120916666666667,337.21782564166671,550.92700000000002,48,0.6120916666666667,199.02589005833337,325.15700000000004,13,0.6120916666666667,738.92012045833337,1207.2049999999999,165,0.6120916666666667,PCE,4,Tanana,Residential rate as reported to PCE
SR-114,331460,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,132.25911725,290.70600000000002,88,0.4549583333333333,0,0,10,0,134.96111479166669,296.64500000000004,15,0.45495833333333335,267.22023204166669,587.351,112,0.45495833333333335,PCE,12,Minto,Residential rate as reported to PCE
SR-131,331520,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,241.69384624999995,474.29699999999997,1864,0.50958333333333328,0,0,9,0,249.10369749999998,488.83800000000002,27,0.50958333333333328,490.79754374999993,963.13499999999999,1900,0.50958333333333328,PCE,12,Nulato,Residential rate as reported to PCE
SR-160,331620,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,68.258370833333331,123.17299999999999,37,0.5541666666666667,58.286141666666659,105.17799999999998,5,0.5541666666666667,86.910512499999996,156.83099999999999,15,0.5541666666666667,213.45502499999998,385.18199999999996,57,0.5541666666666667,PCE,12,Shageluk,Residential rate as reported to PCE
SR-22,331260,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,80.489598200000017,156.68600000000001,42,0.51370000000000005,0,0,7,0,106.74429150000002,207.79500000000002,22,0.51370000000000005,187.23388970000002,364.48099999999988,70,0.51370000000000027,PCE,12,Anvik,Residential rate as reported to PCE
SR-69,331340,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,120.79989265,249.149,91,0.48485,17.623812650000001,36.349000000000004,8,0.48485,140.18225624999997,289.12499999999994,15,0.48485,278.60596154999996,574.62300000000005,113,0.48484999999999989,PCE,12,Grayling,Residential rate as reported to PCE
SR-74,331350,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,154.51720900000001,302.45599999999996,105,0.51087500000000008,0,0,6,0,155.49298025000004,304.36600000000004,21,0.51087500000000008,310.01018925000005,606.82200000000012,130,0.51087499999999997,PCE,12,Holy Cross,Residential rate as reported to PCE
SR-78,331370,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,275.90993770000011,527.33400000000006,107,0.52321666666666677,0,0,13,0,268.69687273333341,513.548,28,0.52321666666666677,544.60681043333352,1040.8820000000001,141,0.52321666666666677,PCE,12,Huslia,Residential rate as reported to PCE
SR-85,331380,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,142.61204964999996,263.13399999999996,71,0.54197499999999998,36.139976949999998,66.682000000000002,9,0.54197499999999998,172.25916610000002,317.83600000000001,28,0.54197499999999998,351.01119269999998,647.65200000000004,107,0.54197499999999998,PCE,12,Kaltag,Residential rate as reported to PCE
SR-108,332200,264,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,173.51922889999994,199.14599999999999,92,0.87131666666666641,129.93074133333334,149.12000000000003,15,0.87131666666666652,81.938619333333307,94.039999999999992,10,0.87131666666666641,385.38858956666661,442.30599999999998,116,0.87131666666666652,PCE,12,Manley Hot Springs,Residential rate as reported to PCE
SR-148,332520,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,53.187897599999985,64.673999999999992,34,0.82239999999999991,18.349388799999996,22.311999999999998,2,0.82239999999999991,82.573894399999986,100.40599999999999,11,0.82239999999999991,154.11118079999997,187.392,47,0.82239999999999991,PCE,12,Rampart,Residential rate as reported to PCE
SR-33,331830,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,155.6166053,253.46100000000001,142,0.61396666666666666,27.876542533333332,45.403999999999996,9,0.61396666666666666,39.233083966666662,63.900999999999989,6,0.61396666666666666,222.72623179999999,362.76599999999996,157,0.61396666666666666,PCE,12,Central,Residential rate as reported to PCE
SR-45,331900,256,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,83.758506933333322,118.264,42,0.70823333333333327,47.101766066666663,66.506,7,0.70823333333333327,117.07521939999998,165.30599999999998,10,0.70823333333333327,247.93549239999999,350.07600000000008,57,0.70823333333333316,PCE,12,Circle,Residential rate as reported to PCE
SR-65,331990,274,"Galena, City of",Galena,Galena_grid,Yukon-Koyukuk/Upper Tanana,559.53442000000007,835.12599999999998,205,0.67000000000000015,2216.5241500000002,3308.2449999999999,126,0.67,707.33240000000001,1055.72,56,0.67,3483.3909700000004,5199.0910000000003,381,0.67,PCE,12,Galena,Residential rate as reported to PCE
SR-30,331810,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,11.810499999999999,10.27,18,1.1499999999999999,12.72245,11.063000000000001,4,1.1499999999999999,12.37285,10.759,6,1.1499999999999999,36.905799999999999,32.091999999999999,28,1.1499999999999999,PCE,12,Birch Creek,Residential rate as reported to PCE
SR-129,331180,2,Alaska Power & Telephone Company,"Northway, Northway Village, Northway Junction",Northway_grid,Yukon-Koyukuk/Upper Tanana,185.5054738333333,311.86999999999995,87,0.59481666666666666,201.32521789999996,338.46599999999995,17,0.59481666666666666,228.31740341666671,383.84500000000008,23,0.59481666666666666,615.14809515000002,1034.181,126,0.59481666666666666,PCE,12,"Northway, Northway Village, Northway Junction",Residential rate as reported to PCE
SR-17,331050,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,154.7739,201.87899999999999,69,0.76666666666666672,44.344766666666679,57.841000000000008,15,0.76666666666666672,213.53966666666665,278.52999999999997,24,0.76666666666666672,412.6583333333333,538.24999999999989,107,0.76666666666666672,PCE,12,"Allakaket, Alatna",Residential rate as reported to PCE
SR-175,331200,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,60.109399500000009,158.82,44,0.37847500000000006,12.076758775000002,31.908999999999999,5,0.37847500000000006,56.468091525000013,149.19900000000001,8,0.37847500000000006,128.6542498,339.92799999999994,57,0.37847500000000006,PCE,12,Tetlin,Residential rate as reported to PCE
SR-178,331220,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,1428.8848974833334,3774.9590000000003,745,0.37851666666666667,926.18826798333339,2446.8890000000001,149,0.37851666666666667,516.04653381666662,1363.3389999999999,78,0.37851666666666667,2871.1196992833334,7585.1870000000008,972,0.37851666666666661,PCE,12,"Tok, Tanacross",Residential rate as reported to PCE
SR-29,331060,2,Alaska Power & Telephone Company,"Bettles, Evansville",Bettles_grid,Yukon-Koyukuk/Upper Tanana,76.492730699999996,113.43600000000001,31,0.67432499999999995,54.772048124999991,81.224999999999994,16,0.67432499999999995,201.10259609999994,298.22799999999995,20,0.67432499999999995,332.36737492499992,492.88900000000001,66,0.67432499999999984,PCE,12,"Bettles, Evansville",Residential rate as reported to PCE
SR-55,331100,2,Alaska Power & Telephone Company,"Dot Lake, Dot Lake Village",Tok_grid,Yukon-Koyukuk/Upper Tanana,33.920024291666671,89.614999999999995,24,0.37850833333333339,62.838817975000019,166.01700000000002,15,0.37850833333333339,51.933235875000015,137.20500000000001,6,0.37850833333333339,148.69207814166671,392.83699999999999,43,0.37850833333333345,PCE,6,"Dot Lake, Dot Lake Village",Residential rate as reported to PCE
SR-56,331110,2,Alaska Power & Telephone Company,"Eagle, Eagle Village",Eagle_grid,Yukon-Koyukuk/Upper Tanana,182.78772306666664,310.79300000000001,137,0.58813333333333329,81.667018400000018,138.85800000000003,17,0.58813333333333329,142.53705399999996,242.35499999999996,30,0.58813333333333329,406.99179546666664,692.00599999999997,183,0.58813333333333329,PCE,12,"Eagle, Eagle Village",Residential rate as reported to PCE
SR-72,331130,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,12.199801749999995,14.334999999999996,7,0.85104999999999997,8.7173051499999996,10.243,5,0.85104999999999997,12.141930349999999,14.266999999999999,3,0.85104999999999997,33.059037249999989,38.844999999999999,12,0.85104999999999975,PCE,12,Healy Lake,Residential rate as reported to PCE
SR-186,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,187.36470000000006,208.18299999999999,104,0.90000000000000036,166.86900000000006,185.41000000000003,9,0.90000000000000013,107.06310000000003,118.959,10,0.90000000000000024,461.29680000000019,517.971,126,0.89058422189659303,PCE,12,Venetie,Residential rate as reported to PCE
SR-64,332020,63,Gwitchyaa Zhee Utilities Company,Fort Yukon,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,711.91497567499994,1049.5189999999998,276,0.67832500000000007,558.66914832499992,823.60099999999989,68,0.67832499999999996,498.39183217500005,734.73900000000003,40,0.67832500000000007,1768.9759561749997,2607.8590000000004,372,0.67832499999999984,PCE,12,Fort Yukon,Residential rate as reported to PCE
SR-168,332570,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,23.15052,21.635999999999999,15,1.07,30.188980000000001,28.213999999999999,2,1.07,60.68612000000001,56.716000000000008,7,1.07,114.02562,106.56600000000002,24,1.0699999999999998,PCE,4,Stevens Village,Residential rate as reported to PCE
SR-170,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,75.017865999999998,73.402999999999992,38,1.022,77.803837999999999,76.128999999999991,12,1.022,35.593193999999997,34.826999999999998,9,1.022,188.41489799999999,184.35899999999998,59,1.022,PCE,12,Takotna,Residential rate as reported to PCE
SR-101,332140,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,101.02299999999997,106.33999999999999,65,0.94999999999999984,62.355149999999988,65.637,8,0.94999999999999984,60.451349999999991,63.633000000000003,11,0.94999999999999984,223.82949999999994,236.78200000000001,85,0.94529778445996715,PCE,12,Koyukuk,Residential rate as reported to PCE
