"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27
SR-41,332660,240,Inside Passage Electric,Chilkat Valley,Haines_grid,Southeast,329.90743859999998,667.35599999999999,216,0.49434999999999996,184.35745115000003,372.92900000000003,26,0.49435000000000007,17.109947849999998,34.610999999999997,2,0.49434999999999996,531.37483759999998,1074.896,243,0.49435000000000001,PCE,6,Chilkat Valley,Residential rate as reported to PCE
SR-75,332670,240,Inside Passage Electric,Hoonah,Hoonah_grid,Southeast,847.17501025000013,1713.7150000000001,392,0.49435000000000001,869.62542114999997,1759.1289999999999,59,0.49435000000000001,393.61531179999997,796.22799999999995,58,0.49435000000000001,2110.4157432000002,4269.0720000000001,506,0.49435000000000001,PCE,12,Hoonah,Residential rate as reported to PCE
SR-82,332680,240,Inside Passage Electric,Kake,Kake_grid,Southeast,501.04646509999998,1013.5459999999999,250,0.49435000000000001,359.94612199999995,728.11999999999989,51,0.49435000000000001,122.92902580000001,248.66800000000001,28,0.49435000000000001,983.9216128999999,1990.3339999999998,325,0.49435000000000001,PCE,12,Kake,Residential rate as reported to PCE
SR-93,332700,240,Inside Passage Electric,Klukwan,Haines_grid,Southeast,100.20079019999997,202.69199999999995,48,0.49434999999999996,44.486556499999999,89.99,8,0.49435000000000001,60.8485528,123.08799999999999,18,0.49435000000000001,205.53589949999997,415.77,74,0.49434999999999996,PCE,12,Klukwan,Residential rate as reported to PCE
SR-59,331950,688,Alaska Village Electric Cooperative,Ekwok,Ekwok_grid,Bristol Bay,154.39076235000007,226.19700000000006,140,0.6825500000000001,5.1218552000000006,7.5039999999999996,22,0.6825500000000001,134.59749490000002,197.19800000000001,14,0.6825500000000001,294.11011245000009,430.899,171,0.68255000000000021,PCE,12,Ekwok,Residential rate as reported to PCE
SR-60,331960,701,Elfin Cove Utility Commission,Elfin Cove,Elfin Cove_grid,Southeast,74.565157400000004,118.34800000000003,53,0.63004999999999989,85.805879449999992,136.18900000000002,34,0.63004999999999989,7.2821178999999985,11.558,12,0.63004999999999989,167.65315475,266.09500000000003,99,0.63004999999999989,PCE,12,Elfin Cove,Residential rate as reported to PCE
SR-77,332030,332,Hughes Power & Light,Hughes,Hughes_grid,Yukon-Koyukuk/Upper Tanana,129.66658999999996,182.62899999999996,43,0.71,81.718869999999995,115.09700000000001,15,0.70999999999999985,56.868869999999994,80.096999999999994,6,0.71,268.25432999999998,378.78,61,0.70820616188816732,PCE,12,Hughes,Residential rate as reported to PCE
SR-150,332530,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,182.31786,238.32399999999998,150,0.76500000000000001,169.00762500000002,220.92500000000001,24,0.76500000000000001,55.962045000000003,73.153000000000006,26,0.76500000000000001,407.28753,532.40199999999993,200,0.76500000000000012,PCE,6,Ruby,Residential rate as reported to PCE
SR-111,332220,44,Mcgrath Light & Power,McGrath,McGrath_grid,Yukon-Koyukuk/Upper Tanana,428.44613369166672,539.83699999999999,192,0.79365833333333347,607.81767897500004,765.84299999999996,65,0.79365833333333347,645.83153216666676,813.74,30,0.79365833333333347,1682.0953448333337,2123.37,282,0.79218193006086257,PCE,12,McGrath,Residential rate as reported to PCE
SR-27,331790,420,Beaver Joint Utilities,Beaver,Beaver_grid,Yukon-Koyukuk/Upper Tanana,66.928500000000014,74.364999999999995,31,0.90000000000000024,96.68340000000002,107.42599999999999,6,0.90000000000000024,73.251900000000006,81.390999999999991,6,0.90000000000000013,236.86380000000005,268.22199999999998,47,0.88308863553325256,PCE,12,Beaver,Residential rate as reported to PCE
SR-23,331770,747,Arctic Village Electric Company,Arctic Village,Arctic Village_grid,Yukon-Koyukuk/Upper Tanana,160.81399999999999,160.81399999999999,78,1,124.68700000000001,124.68700000000001,5,1,70.994,70.994,10,1,356.495,374.63700000000006,98,0.9515744574081042,PCE,12,Arctic Village,Residential rate as reported to PCE
SR-34,331840,682,Chalkyitsik Village Council,Chalkyitsik,Chalkyitsik_grid,Yukon-Koyukuk/Upper Tanana,32.488100000000003,34.198,45,0.95000000000000007,25.612950000000001,26.960999999999999,6,0.95000000000000007,22.461800000000004,23.644000000000002,18,0.95000000000000007,80.562850000000012,84.802999999999997,68,0.95000000000000018,PCE,12,Chalkyitsik,Residential rate as reported to PCE
SR-124,332330,416,"Nikolai, City of",Nikolai,Nikolai_grid,Yukon-Koyukuk/Upper Tanana,134.47890000000007,149.42100000000002,40,0.90000000000000036,97.911000000000016,108.78999999999999,7,0.90000000000000024,69.478200000000029,77.198000000000008,18,0.90000000000000024,301.86810000000014,356.71,64,0.84625634268733751,PCE,12,Nikolai,Residential rate as reported to PCE
SR-171,332600,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,205.55921137500002,329.80500000000001,107,0.62327500000000002,324.528696825,520.68299999999999,38,0.62327500000000002,202.53632762499998,324.95499999999998,14,0.62327500000000002,732.62423582500003,1175.4430000000002,155,0.62327499999999991,PCE,12,Tanana,Residential rate as reported to PCE
SR-114,331460,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,133.49238300000002,301.77999999999997,91,0.44235000000000008,3.9824770500000009,9.0030000000000001,13,0.44235000000000008,137.21298885000002,310.19099999999997,12,0.44235000000000008,274.68784890000006,620.97400000000005,113,0.44235000000000008,PCE,12,Minto,Residential rate as reported to PCE
SR-131,331520,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,248.83745833333336,473.375,1893,0.52566666666666673,6.564525333333334,12.488,10,0.52566666666666673,256.42335400000007,487.80600000000004,36,0.52566666666666673,511.82533766666677,973.66899999999998,1938,0.52566666666666673,PCE,12,Nulato,Residential rate as reported to PCE
SR-160,331620,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,66.691303200000007,116.19199999999999,137,0.57397500000000012,52.526174175000016,91.513000000000005,8,0.57397500000000012,89.270331750000025,155.53,16,0.57397500000000012,208.48780912500007,363.23499999999996,158,0.57397500000000024,PCE,12,Shageluk,Residential rate as reported to PCE
SR-22,331260,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,82.223498291666687,159.505,161,0.51549166666666679,5.4894707583333346,10.648999999999999,8,0.51549166666666679,112.19624575833336,217.649,20,0.51549166666666679,199.90921480833339,387.80299999999994,187,0.5154916666666669,PCE,12,Anvik,Residential rate as reported to PCE
SR-69,331340,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,118.5390525,241.35,91,0.49114999999999998,22.289860449999999,45.383000000000003,8,0.49114999999999998,140.93893054999998,286.95699999999999,20,0.49114999999999992,281.76784349999997,573.68999999999994,119,0.49114999999999998,PCE,6,Grayling,Residential rate as reported to PCE
SR-74,331350,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,148.5275939,280.04699999999997,108,0.53036666666666676,3.4070754666666674,6.4240000000000004,7,0.53036666666666676,151.78987926666667,286.19799999999998,24,0.53036666666666676,303.72454863333337,572.6690000000001,139,0.53036666666666665,PCE,6,Holy Cross,Residential rate as reported to PCE
SR-78,331370,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,295.12356625000007,540.06600000000003,106,0.54645833333333338,1.9289979166666666,3.53,8,0.54645833333333338,244.44720625000005,447.33000000000004,36,0.54645833333333338,541.49977041666682,990.92599999999993,146,0.54645833333333349,PCE,12,Huslia,Residential rate as reported to PCE
SR-85,331380,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,140.39118595000002,243.042,69,0.57764166666666672,2.5624184333333337,4.4359999999999999,11,0.57764166666666672,171.44404666666665,296.79999999999995,26,0.57764166666666672,314.39765105000004,544.27800000000013,101,0.57764166666666661,PCE,12,Kaltag,Residential rate as reported to PCE
SR-108,332200,264,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,155.32631640000002,205.81200000000001,97,0.75470000000000004,150.79056940000001,199.80199999999999,15,0.75470000000000004,55.086307700000013,72.991000000000014,14,0.75470000000000004,361.20319350000005,478.60500000000008,123,0.75470000000000004,PCE,12,Manley Hot Springs,Residential rate as reported to PCE
SR-148,332520,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,42.129852374999984,51.700999999999993,33,0.81487499999999979,13.741237124999996,16.863,3,0.81487499999999979,71.767670999999979,88.071999999999989,10,0.8148749999999999,127.63876049999996,156.636,45,0.81487499999999979,PCE,12,Rampart,Residential rate as reported to PCE
SR-33,331830,341,Gold Country Energy,Central,Central_grid,Yukon-Koyukuk/Upper Tanana,157.56769350000002,262.58000000000004,142,0.60007500000000003,25.687410525000001,42.807000000000002,7,0.60007500000000003,55.991798100000004,93.308000000000007,7,0.60007500000000003,239.24690212500002,398.69499999999999,157,0.60007500000000003,PCE,12,Central,Residential rate as reported to PCE
SR-45,331900,256,Circle Electric Utility,Circle,Circle_grid,Yukon-Koyukuk/Upper Tanana,84.620428774999979,120.48899999999998,43,0.70230833333333331,42.978460766666672,61.196000000000005,5,0.70230833333333331,104.75069253333332,149.15199999999999,12,0.70230833333333331,232.349582075,330.83699999999999,60,0.70230833333333331,PCE,12,Circle,Residential rate as reported to PCE
SR-65,331990,274,"Galena, City of",Galena,Galena_grid,Yukon-Koyukuk/Upper Tanana,532.12405000000001,794.21499999999992,186,0.67,1868.0062300000002,2788.069,116,0.67,756.92513000000008,1129.739,26,0.67,3157.0554100000004,4712.0230000000001,328,0.67,PCE,12,Galena,Residential rate as reported to PCE
SR-30,331810,767,Birch Creek Electric Company,Birch Creek,Birch Creek_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,Birch Creek,Residential rate as reported to PCE
SR-129,331180,2,Alaska Power & Telephone Company,"Northway, Northway Village, Northway Junction",Northway_grid,Yukon-Koyukuk/Upper Tanana,177.5534041666667,317.75000000000006,89,0.5587833333333333,175.07184738333333,313.30900000000003,17,0.5587833333333333,214.50295208333333,383.875,14,0.5587833333333333,567.12820363333333,1014.9339999999999,119,0.55878333333333341,PCE,12,"Northway, Northway Village, Northway Junction",Residential rate as reported to PCE
SR-17,331050,2,Alaska Power & Telephone Company,"Allakaket, Alatna",Allakaket_grid,Yukon-Koyukuk/Upper Tanana,155.83677449999993,199.38599999999997,68,0.78158333333333307,31.812004833333333,40.702000000000005,17,0.78158333333333319,201.51719399999996,257.83199999999999,34,0.78158333333333319,389.16597333333323,497.92000000000007,115,0.78158333333333296,PCE,12,"Allakaket, Alatna",Residential rate as reported to PCE
SR-175,331200,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,55.009851525000002,161.87700000000001,45,0.33982499999999999,9.0036633750000004,26.495000000000001,7,0.33982499999999999,47.042994224999994,138.43299999999999,8,0.33982499999999999,111.05650912499999,326.80500000000001,59,0.33982499999999999,PCE,12,Tetlin,Residential rate as reported to PCE
SR-178,331220,2,Alaska Power & Telephone Company,"Tok, Tanacross",Tok_grid,Yukon-Koyukuk/Upper Tanana,1274.6825555249998,3750.9969999999994,762,0.33982499999999999,837.270010275,2463.8270000000002,149,0.33982499999999999,451.03986757499996,1327.271,58,0.33982499999999999,2562.9924333749996,7542.0949999999984,967,0.33982499999999999,PCE,12,"Tok, Tanacross",Residential rate as reported to PCE
SR-29,331060,2,Alaska Power & Telephone Company,"Bettles, Evansville",Bettles_grid,Yukon-Koyukuk/Upper Tanana,76.82836833333333,107.53999999999999,30,0.7144166666666667,52.668225499999998,73.721999999999994,15,0.7144166666666667,199.29867425,278.96699999999998,10,0.7144166666666667,328.79526808333333,460.22900000000004,55,0.71441666666666659,PCE,12,"Bettles, Evansville",Residential rate as reported to PCE
SR-55,331100,2,Alaska Power & Telephone Company,"Dot Lake, Dot Lake Village",Tok_grid,Yukon-Koyukuk/Upper Tanana,35.505870666666674,104.47,29,0.33986666666666676,66.827982666666685,196.63000000000002,16,0.33986666666666671,44.425671333333348,130.71500000000003,8,0.33986666666666671,146.75952466666672,431.81500000000011,50,0.33986666666666671,PCE,6,"Dot Lake, Dot Lake Village",Residential rate as reported to PCE
SR-56,331110,2,Alaska Power & Telephone Company,"Eagle, Eagle Village",Eagle_grid,Yukon-Koyukuk/Upper Tanana,180.47739342499995,300.29099999999994,137,0.60100833333333326,75.758903441666661,126.05300000000001,16,0.60100833333333326,132.27532307499999,220.089,26,0.60100833333333326,388.51161994166659,646.43299999999999,178,0.60100833333333326,PCE,12,"Eagle, Eagle Village",Residential rate as reported to PCE
SR-72,331130,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,Healy Lake,Residential rate as reported to PCE
SR-186,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,189.63270000000006,210.703,104,0.90000000000000024,124.51320000000003,138.34799999999998,9,0.90000000000000024,123.69330000000005,137.43700000000001,18,0.90000000000000024,437.83920000000012,491.90299999999996,134,0.89009255889880756,PCE,12,Venetie,Residential rate as reported to PCE
SR-64,332020,63,Gwitchyaa Zhee Utilities Company,Fort Yukon,Fort Yukon_grid,Yukon-Koyukuk/Upper Tanana,684.24219826666649,1008.3639999999998,262,0.67856666666666665,567.81101533333333,836.78000000000009,62,0.67856666666666654,480.9076609,708.71100000000001,28,0.67856666666666665,1732.9608744999998,2553.855,352,0.67856666666666654,PCE,12,Fort Yukon,Residential rate as reported to PCE
SR-168,332570,709,Stevens Village Ira Council,Stevens Village,Stevens Village_grid,Yukon-Koyukuk/Upper Tanana,23.516459999999999,21.977999999999998,13,1.07,31.094200000000001,29.06,2,1.07,70.545100000000005,65.930000000000007,6,1.07,125.15576,116.97,21,1.0699817047106095,PCE,12,Stevens Village,Residential rate as reported to PCE
SR-170,332580,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,74.745064666666693,73.14800000000001,37,1.0218333333333336,67.654563166666691,66.209000000000003,12,1.0218333333333336,39.295622666666674,38.455999999999996,12,1.0218333333333336,181.69525050000004,177.81300000000002,61,1.0218333333333334,PCE,12,Takotna,Residential rate as reported to PCE
SR-101,332140,687,"Koyukuk, City of",Koyukuk,Koyukuk_grid,Yukon-Koyukuk/Upper Tanana,79.316450000000003,83.491000000000014,60,0.94999999999999984,55.685199999999995,58.616,6,0.95,42.519149999999996,44.756999999999998,10,0.95,177.52080000000001,187.79500000000002,77,0.94529034319337568,PCE,6,Koyukuk,Residential rate as reported to PCE
SR-190,332890,409,"White Mountain, City of",White Mountain,White Mountain_grid,NA,144.55564666666663,244.66399999999999,70,0.59083333333333321,181.79823499999998,307.69800000000004,24,0.59083333333333321,68.254839166666656,115.523,18,0.59083333333333321,394.60872083333328,667.88499999999988,110,0.59083333333333332,PCE,12,White Mountain,Residential rate as reported to PCE
